filename,cluster_label,shannon_index
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_7769.wav,0,4.8540764
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8406.wav,0,4.735206
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8260.wav,0,4.8181725
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_7696.wav,0,4.819172
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_7989.wav,0,4.881061
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8251.wav,0,4.794774
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8524.wav,0,4.677456
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8455.wav,0,4.7458076
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8130.wav,0,4.794043
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8522.wav,0,4.704973
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_7825.wav,0,4.8338976
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8412.wav,0,4.6825023
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_8406.wav,0,4.7254763
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8473.wav,0,4.7247868
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8431.wav,0,4.708481
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8157.wav,0,4.8220186
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8433.wav,0,4.768561
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_8172.wav,0,4.616634
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8448.wav,0,4.741229
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_8243.wav,0,4.8596344
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8434.wav,0,4.720165
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_7709.wav,0,4.7876854
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_8106.wav,0,4.647151
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_7802.wav,0,4.6395645
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181006_000000_segment_8527.wav,0,4.68082
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_7372.wav,0,4.7720976
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5343.wav,1,1.6732221
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5573.wav,1,1.3436921
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4259.wav,1,2.0679407
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5595.wav,1,1.4441272
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5427.wav,1,1.422334
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5591.wav,1,1.3395574
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4420.wav,1,2.6303792
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5568.wav,1,1.3798988
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4443.wav,1,1.754484
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4646.wav,1,2.1085846
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5625.wav,1,1.3612163
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5399.wav,1,1.7357595
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5782.wav,1,1.7051548
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5068.wav,1,2.7446246
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5400.wav,1,1.5166656
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4682.wav,1,3.5152283
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4729.wav,1,1.483963
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5752.wav,1,1.5612514
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5452.wav,1,1.3155046
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5558.wav,1,1.833817
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5329.wav,1,1.3136086
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4659.wav,1,2.416388
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5622.wav,1,1.3949767
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4792.wav,1,1.6498785
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5272.wav,1,2.5477438
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5071.wav,1,2.269798
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4736.wav,1,2.0354931
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5215.wav,1,1.431979
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4714.wav,1,1.6754675
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5401.wav,1,1.4831007
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5685.wav,1,1.5979443
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5067.wav,1,3.0273757
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5187.wav,1,2.1912637
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5192.wav,1,1.5282874
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5325.wav,1,1.414325
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5356.wav,1,1.9668795
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_5042.wav,1,1.5733026
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4650.wav,1,1.565595
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4943.wav,1,2.147987
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_5014.wav,1,2.1378734
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5557.wav,1,1.8346164
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_3904.wav,1,1.6442355
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4034.wav,1,1.5205789
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181003_000000_segment_4527.wav,1,3.188777
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5282.wav,1,1.3311974
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5018.wav,1,1.8013134
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4642.wav,1,1.5085436
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4770.wav,1,1.9372541
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4580.wav,1,1.4487637
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_3906.wav,1,1.5948846
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4796.wav,1,1.4804022
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_5013.wav,1,1.7522291
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5508.wav,1,1.2813485
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4568.wav,1,1.5265045
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4441.wav,1,1.8318095
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4444.wav,1,1.4756069
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5505.wav,1,1.38204
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5710.wav,1,1.835294
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5751.wav,1,1.6375704
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4964.wav,1,1.4964573
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5556.wav,1,1.63065
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5770.wav,1,2.0183465
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_5046.wav,1,1.8918947
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4498.wav,1,1.9449918
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5574.wav,1,1.3258618
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4957.wav,1,2.0935366
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4660.wav,1,1.4613441
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_4888.wav,1,1.8912709
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5009.wav,1,2.7546628
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_3900.wav,1,1.4776342
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_5040.wav,1,1.4095373
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5082.wav,1,2.5406995
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4878.wav,1,1.6428169
