filename,top_labels
nn01a_20180929_000000_segment_4332.wav,"[(np.str_('""Environmental noise""'), 0.1651063710451126), (np.str_('""Animal""'), 0.1482142210006714), (np.str_('""Insect""'), 0.12595586478710175), (np.str_('""Cricket""'), 0.12252124398946762), (np.str_('""Bird""'), 0.12059309333562851)]"
nn01a_20180929_000000_segment_4333.wav,"[(np.str_('""Environmental noise""'), 0.32579144835472107), (np.str_('""Bird""'), 0.1807899922132492), (np.str_('""Animal""'), 0.17530126869678497), (np.str_('""Outside'), 0.09782299399375916), (np.str_('""Bird vocalization'), 0.09202485531568527)]"
nn01a_20180929_000000_segment_4334.wav,"[(np.str_('""Environmental noise""'), 0.26407092809677124), (np.str_('""Insect""'), 0.16347524523735046), (np.str_('""Cricket""'), 0.14429523050785065), (np.str_('""Animal""'), 0.11635289341211319), (np.str_('""Bird""'), 0.11108921468257904)]"
nn01a_20180929_000000_segment_4335.wav,"[(np.str_('""Environmental noise""'), 0.2784193456172943), (np.str_('""Animal""'), 0.1872042417526245), (np.str_('""Bird""'), 0.16766953468322754), (np.str_('""Insect""'), 0.11701198667287827), (np.str_('""Outside'), 0.11203663796186447)]"
nn01a_20180929_000000_segment_4336.wav,"[(np.str_('""Animal""'), 0.19808073341846466), (np.str_('""Environmental noise""'), 0.1773473173379898), (np.str_('""Insect""'), 0.13566958904266357), (np.str_('""Bird""'), 0.11640077084302902), (np.str_('""Cricket""'), 0.1097777932882309)]"
nn01a_20180929_000000_segment_4337.wav,"[(np.str_('""Cricket""'), 0.4462117552757263), (np.str_('""Insect""'), 0.40560662746429443), (np.str_('""Environmental noise""'), 0.14658671617507935), (np.str_('""Animal""'), 0.11703120917081833), (np.str_('""Outside'), 0.08335023373365402)]"
nn01a_20180929_000000_segment_4338.wav,"[(np.str_('""Cricket""'), 0.4260391294956207), (np.str_('""Insect""'), 0.3573768138885498), (np.str_('""Environmental noise""'), 0.14420455694198608), (np.str_('""Animal""'), 0.11865051090717316), (np.str_('""Outside'), 0.07819680869579315)]"
nn01a_20180929_000000_segment_4339.wav,"[(np.str_('""Cricket""'), 0.34884896874427795), (np.str_('""Insect""'), 0.3188667893409729), (np.str_('""Environmental noise""'), 0.14339102804660797), (np.str_('""Animal""'), 0.12631848454475403), (np.str_('""Bird""'), 0.0847344845533371)]"
nn01a_20180929_000000_segment_434.wav,"[(np.str_('""Vehicle""'), 0.09086793661117554), (np.str_('""Music""'), 0.0788150429725647), (np.str_('""Outside'), 0.052813924849033356), (np.str_('""Animal""'), 0.04926074296236038), (np.str_('""Steam""'), 0.048535946756601334)]"
nn01a_20180929_000000_segment_4340.wav,"[(np.str_('""Cricket""'), 0.4108198583126068), (np.str_('""Insect""'), 0.33494603633880615), (np.str_('""Environmental noise""'), 0.15610693395137787), (np.str_('""Animal""'), 0.10902168601751328), (np.str_('""Bird""'), 0.08195266127586365)]"
nn01a_20180929_000000_segment_4341.wav,"[(np.str_('""Cricket""'), 0.32187744975090027), (np.str_('""Insect""'), 0.3044120669364929), (np.str_('""Environmental noise""'), 0.2320174127817154), (np.str_('""Animal""'), 0.10178114473819733), (np.str_('""Bird""'), 0.09937521815299988)]"
nn01a_20180929_000000_segment_4342.wav,"[(np.str_('""Cricket""'), 0.3321877419948578), (np.str_('""Insect""'), 0.28556305170059204), (np.str_('""Animal""'), 0.16863608360290527), (np.str_('""Environmental noise""'), 0.1269773691892624), (np.str_('""Outside'), 0.09470412135124207)]"
nn01a_20180929_000000_segment_4343.wav,"[(np.str_('""Animal""'), 0.21598529815673828), (np.str_('""Mouse""'), 0.20573952794075012), (np.str_('""Cricket""'), 0.11952616274356842), (np.str_('""Snake""'), 0.09896351397037506), (np.str_('""Insect""'), 0.09460348635911942)]"
nn01a_20180929_000000_segment_4344.wav,"[(np.str_('""Animal""'), 0.1300913393497467), (np.str_('""Cricket""'), 0.06647402048110962), (np.str_('""Mouse""'), 0.06614193320274353), (np.str_('""Music""'), 0.0583273321390152), (np.str_('""Bird""'), 0.05711030960083008)]"
nn01a_20180929_000000_segment_4345.wav,"[(np.str_('""Animal""'), 0.09463924914598465), (np.str_('""Vehicle""'), 0.07303209602832794), (np.str_('""Music""'), 0.07221720367670059), (np.str_('""Outside'), 0.06239904463291168), (np.str_('""Bird""'), 0.05845079943537712)]"
nn01a_20180929_000000_segment_4346.wav,"[(np.str_('""Animal""'), 0.16625401377677917), (np.str_('""Environmental noise""'), 0.09263578057289124), (np.str_('""Bird""'), 0.09134803712368011), (np.str_('""Outside'), 0.07497316598892212), (np.str_('""Insect""'), 0.07491736859083176)]"
nn01a_20180929_000000_segment_4347.wav,"[(np.str_('""Animal""'), 0.16950203478336334), (np.str_('""Bird""'), 0.1311606764793396), (np.str_('""Mouse""'), 0.12093903124332428), (np.str_('""Environmental noise""'), 0.07320084422826767), (np.str_('""Outside'), 0.06554875522851944)]"
nn01a_20180929_000000_segment_4348.wav,"[(np.str_('""Animal""'), 0.19411946833133698), (np.str_('""Vehicle""'), 0.06591088324785233), (np.str_('""Cricket""'), 0.06531360000371933), (np.str_('""Outside'), 0.06008250638842583), (np.str_('""Insect""'), 0.05743373557925224)]"
nn01a_20180929_000000_segment_4349.wav,"[(np.str_('""Animal""'), 0.11835955828428268), (np.str_('""Cricket""'), 0.09712377935647964), (np.str_('""Insect""'), 0.0664253979921341), (np.str_('""Vehicle""'), 0.0613018237054348), (np.str_('""Bird""'), 0.05738908052444458)]"
nn01a_20180929_000000_segment_435.wav,"[(np.str_('""Vehicle""'), 0.1138448417186737), (np.str_('""Insect""'), 0.10263571888208389), (np.str_('""Cricket""'), 0.09624294936656952), (np.str_('""Outside'), 0.06774619221687317), (np.str_('""Animal""'), 0.06469719111919403)]"
nn01a_20180929_000000_segment_4350.wav,"[(np.str_('""Animal""'), 0.1316295713186264), (np.str_('""Cricket""'), 0.10002239793539047), (np.str_('""Insect""'), 0.0915370061993599), (np.str_('""Bird""'), 0.07493408769369125), (np.str_('""Snake""'), 0.06482115387916565)]"
nn01a_20180929_000000_segment_4351.wav,"[(np.str_('""Animal""'), 0.24075864255428314), (np.str_('""Bird""'), 0.11297927051782608), (np.str_('""Environmental noise""'), 0.10363322496414185), (np.str_('""Insect""'), 0.07938477396965027), (np.str_('""Outside'), 0.0787586197257042)]"
nn01a_20180929_000000_segment_4352.wav,"[(np.str_('""Animal""'), 0.14961329102516174), (np.str_('""Cricket""'), 0.11888045072555542), (np.str_('""Insect""'), 0.11157307028770447), (np.str_('""Outside'), 0.0740446224808693), (np.str_('""Vehicle""'), 0.0704980194568634)]"
nn01a_20180929_000000_segment_4353.wav,"[(np.str_('""Animal""'), 0.1683223843574524), (np.str_('""Cricket""'), 0.08616020530462265), (np.str_('""Insect""'), 0.07728669047355652), (np.str_('""Vehicle""'), 0.07214223593473434), (np.str_('""Bird""'), 0.06807059794664383)]"
nn01a_20180929_000000_segment_4354.wav,"[(np.str_('""Animal""'), 0.14945073425769806), (np.str_('""Bird""'), 0.12676219642162323), (np.str_('""Environmental noise""'), 0.12319427728652954), (np.str_('""Cricket""'), 0.09267045557498932), (np.str_('""Insect""'), 0.0885634571313858)]"
nn01a_20180929_000000_segment_4355.wav,"[(np.str_('""Animal""'), 0.19802182912826538), (np.str_('""Bird""'), 0.11511202156543732), (np.str_('""Mouse""'), 0.10900231450796127), (np.str_('""Cricket""'), 0.07885953038930893), (np.str_('""Insect""'), 0.07853773981332779)]"
nn01a_20180929_000000_segment_4356.wav,"[(np.str_('""Animal""'), 0.1696682721376419), (np.str_('""Snake""'), 0.13930316269397736), (np.str_('""Cricket""'), 0.09038855135440826), (np.str_('""Vehicle""'), 0.07712851464748383), (np.str_('""Hiss""'), 0.0755358636379242)]"
nn01a_20180929_000000_segment_4357.wav,"[(np.str_('""Vehicle""'), 0.15668122470378876), (np.str_('""Animal""'), 0.0805615559220314), (np.str_('""Mouse""'), 0.0763317197561264), (np.str_('""Cricket""'), 0.0455988310277462), (np.str_('""Snake""'), 0.04385160654783249)]"
nn01a_20180929_000000_segment_4358.wav,"[(np.str_('""Animal""'), 0.1383320838212967), (np.str_('""Vehicle""'), 0.08536092191934586), (np.str_('""Bird""'), 0.07423225045204163), (np.str_('""Outside'), 0.06973374634981155), (np.str_('""Cricket""'), 0.06636835634708405)]"
nn01a_20180929_000000_segment_4359.wav,"[(np.str_('""Animal""'), 0.12020804733037949), (np.str_('""Bird""'), 0.10331062972545624), (np.str_('""Cricket""'), 0.09023964405059814), (np.str_('""Environmental noise""'), 0.08151665329933167), (np.str_('""Insect""'), 0.07460196316242218)]"
nn01a_20180929_000000_segment_436.wav,"[(np.str_('""Vehicle""'), 0.12275958061218262), (np.str_('""Insect""'), 0.09606612473726273), (np.str_('""Animal""'), 0.09279446303844452), (np.str_('""Cricket""'), 0.07871823757886887), (np.str_('""Outside'), 0.0701482743024826)]"
nn01a_20180929_000000_segment_4360.wav,"[(np.str_('""Animal""'), 0.14575088024139404), (np.str_('""Bird""'), 0.1163250133395195), (np.str_('""Cricket""'), 0.1160971000790596), (np.str_('""Insect""'), 0.09140940010547638), (np.str_('""Outside'), 0.06750231981277466)]"
nn01a_20180929_000000_segment_4361.wav,"[(np.str_('""Animal""'), 0.17584523558616638), (np.str_('""Bird""'), 0.09154008328914642), (np.str_('""Insect""'), 0.07338688522577286), (np.str_('""Cricket""'), 0.07004798203706741), (np.str_('""Mouse""'), 0.06664992868900299)]"
nn01a_20180929_000000_segment_4362.wav,"[(np.str_('""Animal""'), 0.21834184229373932), (np.str_('""Mouse""'), 0.08955240994691849), (np.str_('""Cricket""'), 0.08888674527406693), (np.str_('""Bird""'), 0.0810195580124855), (np.str_('""Insect""'), 0.076868936419487)]"
nn01a_20180929_000000_segment_4363.wav,"[(np.str_('""Animal""'), 0.17374935746192932), (np.str_('""Cricket""'), 0.1172686219215393), (np.str_('""Insect""'), 0.09601940959692001), (np.str_('""Bird""'), 0.08509738743305206), (np.str_('""Mouse""'), 0.07528474926948547)]"
nn01a_20180929_000000_segment_4364.wav,"[(np.str_('""Cricket""'), 0.18539924919605255), (np.str_('""Animal""'), 0.17211830615997314), (np.str_('""Insect""'), 0.1667616069316864), (np.str_('""Bird""'), 0.08837004750967026), (np.str_('""Outside'), 0.0837511271238327)]"
nn01a_20180929_000000_segment_4365.wav,"[(np.str_('""Mouse""'), 0.2704017162322998), (np.str_('""Animal""'), 0.14793308079242706), (np.str_('""Patter""'), 0.13734133541584015), (np.str_('""Inside'), 0.09403891861438751), (np.str_('""Rodents'), 0.07002203166484833)]"
nn01a_20180929_000000_segment_4366.wav,"[(np.str_('""Cricket""'), 0.15975110232830048), (np.str_('""Animal""'), 0.12216407060623169), (np.str_('""Insect""'), 0.10681816190481186), (np.str_('""Bird""'), 0.0777171403169632), (np.str_('""Environmental noise""'), 0.06664766371250153)]"
nn01a_20180929_000000_segment_4367.wav,"[(np.str_('""Animal""'), 0.18091771006584167), (np.str_('""Cricket""'), 0.08333181589841843), (np.str_('""Insect""'), 0.07817085087299347), (np.str_('""Outside'), 0.06892064213752747), (np.str_('""Vehicle""'), 0.06294665485620499)]"
nn01a_20180929_000000_segment_4368.wav,"[(np.str_('""Animal""'), 0.21801094710826874), (np.str_('""Environmental noise""'), 0.1919359713792801), (np.str_('""Bird""'), 0.14234359562397003), (np.str_('""Insect""'), 0.1401052474975586), (np.str_('""Outside'), 0.1018323078751564)]"
nn01a_20180929_000000_segment_4369.wav,"[(np.str_('""Animal""'), 0.1462029218673706), (np.str_('""Cricket""'), 0.07146979868412018), (np.str_('""Insect""'), 0.0683135911822319), (np.str_('""Vehicle""'), 0.055908203125), (np.str_('""Mouse""'), 0.05212848260998726)]"
nn01a_20180929_000000_segment_437.wav,"[(np.str_('""Insect""'), 0.11170683801174164), (np.str_('""Cricket""'), 0.10184565931558609), (np.str_('""Animal""'), 0.096512570977211), (np.str_('""Vehicle""'), 0.08771753311157227), (np.str_('""Snake""'), 0.08127223700284958)]"
nn01a_20180929_000000_segment_4370.wav,"[(np.str_('""Animal""'), 0.19604259729385376), (np.str_('""Bird""'), 0.11126065254211426), (np.str_('""Environmental noise""'), 0.09750007092952728), (np.str_('""Insect""'), 0.07504788786172867), (np.str_('""Cricket""'), 0.07061418145895004)]"
nn01a_20180929_000000_segment_4371.wav,"[(np.str_('""Animal""'), 0.16464975476264954), (np.str_('""Environmental noise""'), 0.10525325685739517), (np.str_('""Bird""'), 0.10158639401197433), (np.str_('""Insect""'), 0.0982733815908432), (np.str_('""Outside'), 0.08558504283428192)]"
nn01a_20180929_000000_segment_4372.wav,"[(np.str_('""Animal""'), 0.3521282970905304), (np.str_('""Bird""'), 0.11594151705503464), (np.str_('""Mouse""'), 0.09565688669681549), (np.str_('""Insect""'), 0.09223196655511856), (np.str_('""Outside'), 0.08719469606876373)]"
nn01a_20180929_000000_segment_4373.wav,"[(np.str_('""Animal""'), 0.13694502413272858), (np.str_('""Insect""'), 0.06863453984260559), (np.str_('""Outside'), 0.06814835220575333), (np.str_('""Environmental noise""'), 0.06388485431671143), (np.str_('""Bird""'), 0.06296897679567337)]"
nn01a_20180929_000000_segment_4374.wav,"[(np.str_('""Finger snapping""'), 0.19979354739189148), (np.str_('""Animal""'), 0.18068106472492218), (np.str_('""Inside'), 0.04866275191307068), (np.str_('""Bird""'), 0.03818044438958168), (np.str_('""Mouse""'), 0.036613255739212036)]"
nn01a_20180929_000000_segment_4375.wav,"[(np.str_('""Animal""'), 0.20155511796474457), (np.str_('""Environmental noise""'), 0.16271668672561646), (np.str_('""Insect""'), 0.15338364243507385), (np.str_('""Cricket""'), 0.12467063218355179), (np.str_('""Bird""'), 0.09886651486158371)]"
nn01a_20180929_000000_segment_4376.wav,"[(np.str_('""Insect""'), 0.30396899580955505), (np.str_('""Cricket""'), 0.23319914937019348), (np.str_('""Environmental noise""'), 0.2060646414756775), (np.str_('""Animal""'), 0.1787521094083786), (np.str_('""Outside'), 0.09797555953264236)]"
nn01a_20180929_000000_segment_4377.wav,"[(np.str_('""Insect""'), 0.30763450264930725), (np.str_('""Environmental noise""'), 0.2829741835594177), (np.str_('""Cricket""'), 0.2801355719566345), (np.str_('""Animal""'), 0.2097879946231842), (np.str_('""Bird""'), 0.11759771406650543)]"
nn01a_20180929_000000_segment_4378.wav,"[(np.str_('""Animal""'), 0.11327604949474335), (np.str_('""Cricket""'), 0.08049463480710983), (np.str_('""Insect""'), 0.06077290698885918), (np.str_('""Bird""'), 0.05151459947228432), (np.str_('""Vehicle""'), 0.04210697486996651)]"
nn01a_20180929_000000_segment_4379.wav,"[(np.str_('""Animal""'), 0.2094658762216568), (np.str_('""Bird""'), 0.07912800461053848), (np.str_('""Insect""'), 0.07026029378175735), (np.str_('""Outside'), 0.06901911646127701), (np.str_('""Cricket""'), 0.06632214784622192)]"
nn01a_20180929_000000_segment_438.wav,"[(np.str_('""Insect""'), 0.11947710812091827), (np.str_('""Cricket""'), 0.10392040759325027), (np.str_('""Vehicle""'), 0.07660414278507233), (np.str_('""Outside'), 0.07567603141069412), (np.str_('""Animal""'), 0.06659626215696335)]"
nn01a_20180929_000000_segment_4380.wav,"[(np.str_('""Finger snapping""'), 0.1842644363641739), (np.str_('""Inside'), 0.09203632920980453), (np.str_('""Animal""'), 0.06632138043642044), (np.str_('""Camera""'), 0.04873482137918472), (np.str_('""Mouse""'), 0.039121124893426895)]"
nn01a_20180929_000000_segment_4381.wav,"[(np.str_('""Environmental noise""'), 0.23775602877140045), (np.str_('""Animal""'), 0.13769298791885376), (np.str_('""Insect""'), 0.13512970507144928), (np.str_('""Bird""'), 0.11069232225418091), (np.str_('""Outside'), 0.09683278948068619)]"
nn01a_20180929_000000_segment_4382.wav,"[(np.str_('""Animal""'), 0.17210127413272858), (np.str_('""Mouse""'), 0.08485163748264313), (np.str_('""Bird""'), 0.05795085430145264), (np.str_('""Patter""'), 0.05313732102513313), (np.str_('""Vehicle""'), 0.05101395770907402)]"
nn01a_20180929_000000_segment_4383.wav,"[(np.str_('""Environmental noise""'), 0.23845136165618896), (np.str_('""Animal""'), 0.16410797834396362), (np.str_('""Insect""'), 0.1122669130563736), (np.str_('""Outside'), 0.10431503504514694), (np.str_('""Bird""'), 0.09318876266479492)]"
nn01a_20180929_000000_segment_4384.wav,"[(np.str_('""Environmental noise""'), 0.21033906936645508), (np.str_('""Animal""'), 0.15548035502433777), (np.str_('""Insect""'), 0.12706977128982544), (np.str_('""Bird""'), 0.11012231558561325), (np.str_('""Outside'), 0.08061789721250534)]"
nn01a_20180929_000000_segment_4385.wav,"[(np.str_('""Frog""'), 0.501134991645813), (np.str_('""Animal""'), 0.3235560357570648), (np.str_('""Croak""'), 0.14604638516902924), (np.str_('""Crow""'), 0.13985690474510193), (np.str_('""Bird""'), 0.08249208331108093)]"
nn01a_20180929_000000_segment_4386.wav,"[(np.str_('""Frog""'), 0.5558773279190063), (np.str_('""Animal""'), 0.16031865775585175), (np.str_('""Insect""'), 0.12290681153535843), (np.str_('""Environmental noise""'), 0.09544678777456284), (np.str_('""Cricket""'), 0.09104277193546295)]"
nn01a_20180929_000000_segment_4387.wav,"[(np.str_('""Frog""'), 0.3244510293006897), (np.str_('""Animal""'), 0.28696954250335693), (np.str_('""Crow""'), 0.23032933473587036), (np.str_('""Bird""'), 0.13642561435699463), (np.str_('""Caw""'), 0.11820640414953232)]"
nn01a_20180929_000000_segment_4388.wav,"[(np.str_('""Frog""'), 0.8424150943756104), (np.str_('""Croak""'), 0.43645766377449036), (np.str_('""Animal""'), 0.13315565884113312), (np.str_('""Environmental noise""'), 0.05444677546620369), (np.str_('""Insect""'), 0.05428891256451607)]"
nn01a_20180929_000000_segment_4389.wav,"[(np.str_('""Frog""'), 0.8603970408439636), (np.str_('""Croak""'), 0.4808608591556549), (np.str_('""Animal""'), 0.1431220918893814), (np.str_('""Bird""'), 0.05359521508216858), (np.str_('""Insect""'), 0.03958256170153618)]"
nn01a_20180929_000000_segment_439.wav,"[(np.str_('""Vehicle""'), 0.13073059916496277), (np.str_('""Outside'), 0.07635438442230225), (np.str_('""Music""'), 0.07479673624038696), (np.str_('""Steam""'), 0.06723815202713013), (np.str_('""Train""'), 0.06050100922584534)]"
nn01a_20180929_000000_segment_4390.wav,"[(np.str_('""Frog""'), 0.6648961901664734), (np.str_('""Croak""'), 0.3181462585926056), (np.str_('""Animal""'), 0.1376335322856903), (np.str_('""Bird""'), 0.06618866324424744), (np.str_('""Insect""'), 0.038065992295742035)]"
nn01a_20180929_000000_segment_4391.wav,"[(np.str_('""Frog""'), 0.7647355794906616), (np.str_('""Croak""'), 0.41762956976890564), (np.str_('""Animal""'), 0.17552809417247772), (np.str_('""Bird""'), 0.10365670919418335), (np.str_('""Outside'), 0.04575878009200096)]"
nn01a_20180929_000000_segment_4392.wav,"[(np.str_('""Frog""'), 0.8285747170448303), (np.str_('""Croak""'), 0.5540868043899536), (np.str_('""Animal""'), 0.1478913277387619), (np.str_('""Bird""'), 0.057347461581230164), (np.str_('""Insect""'), 0.03702041879296303)]"
nn01a_20180929_000000_segment_4393.wav,"[(np.str_('""Frog""'), 0.8520057797431946), (np.str_('""Croak""'), 0.4501562714576721), (np.str_('""Animal""'), 0.13959699869155884), (np.str_('""Bird""'), 0.07751383632421494), (np.str_('""Insect""'), 0.05940190702676773)]"
nn01a_20180929_000000_segment_4394.wav,"[(np.str_('""Frog""'), 0.7297057509422302), (np.str_('""Croak""'), 0.3770921528339386), (np.str_('""Bird""'), 0.1051296517252922), (np.str_('""Animal""'), 0.09906294196844101), (np.str_('""Whistle""'), 0.08133596926927567)]"
nn01a_20180929_000000_segment_4395.wav,"[(np.str_('""Frog""'), 0.677264392375946), (np.str_('""Croak""'), 0.21118895709514618), (np.str_('""Animal""'), 0.14118942618370056), (np.str_('""Bird""'), 0.0838860273361206), (np.str_('""Whistling""'), 0.04780254513025284)]"
nn01a_20180929_000000_segment_4396.wav,"[(np.str_('""Frog""'), 0.746620774269104), (np.str_('""Croak""'), 0.3090660274028778), (np.str_('""Animal""'), 0.060900893062353134), (np.str_('""Bird""'), 0.03801402449607849), (np.str_('""Insect""'), 0.0374680757522583)]"
nn01a_20180929_000000_segment_4397.wav,"[(np.str_('""Frog""'), 0.819892168045044), (np.str_('""Croak""'), 0.5189632177352905), (np.str_('""Animal""'), 0.15610429644584656), (np.str_('""Bird""'), 0.06337160617113113), (np.str_('""Outside'), 0.03489740937948227)]"
nn01a_20180929_000000_segment_4398.wav,"[(np.str_('""Frog""'), 0.8515849113464355), (np.str_('""Croak""'), 0.6370970010757446), (np.str_('""Animal""'), 0.08755732327699661), (np.str_('""Bird""'), 0.038208331912755966), (np.str_('""Music""'), 0.028796406462788582)]"
nn01a_20180929_000000_segment_4399.wav,"[(np.str_('""Frog""'), 0.7395813465118408), (np.str_('""Croak""'), 0.4299713969230652), (np.str_('""Animal""'), 0.1419108659029007), (np.str_('""Bird""'), 0.07313794642686844), (np.str_('""Crow""'), 0.044827014207839966)]"
nn01a_20180929_000000_segment_44.wav,"[(np.str_('""Owl""'), 0.14355868101119995), (np.str_('""Frog""'), 0.1379634439945221), (np.str_('""Animal""'), 0.08910277485847473), (np.str_('""Cricket""'), 0.08504632115364075), (np.str_('""Insect""'), 0.08216222375631332)]"
nn01a_20180929_000000_segment_440.wav,"[(np.str_('""Vehicle""'), 0.12927214801311493), (np.str_('""Outside'), 0.07898443192243576), (np.str_('""Animal""'), 0.06797429174184799), (np.str_('""Helicopter""'), 0.058800775557756424), (np.str_('""Music""'), 0.05083395913243294)]"
nn01a_20180929_000000_segment_4400.wav,"[(np.str_('""Frog""'), 0.8054131269454956), (np.str_('""Croak""'), 0.5112358331680298), (np.str_('""Animal""'), 0.09057241678237915), (np.str_('""Bird""'), 0.07246267795562744), (np.str_('""Bird vocalization'), 0.034644220024347305)]"
nn01a_20180929_000000_segment_4401.wav,"[(np.str_('""Frog""'), 0.4112207889556885), (np.str_('""Bird""'), 0.19371217489242554), (np.str_('""Bird vocalization'), 0.1147935539484024), (np.str_('""Whistle""'), 0.09734457731246948), (np.str_('""Animal""'), 0.09478512406349182)]"
nn01a_20180929_000000_segment_4402.wav,"[(np.str_('""Frog""'), 0.30388280749320984), (np.str_('""Bird""'), 0.16931723058223724), (np.str_('""Whistling""'), 0.11980871111154556), (np.str_('""Whistle""'), 0.09032665193080902), (np.str_('""Bird vocalization'), 0.06904390454292297)]"
nn01a_20180929_000000_segment_4403.wav,"[(np.str_('""Animal""'), 0.19446448981761932), (np.str_('""Bird""'), 0.15523694455623627), (np.str_('""Whistling""'), 0.13125190138816833), (np.str_('""Frog""'), 0.12331722676753998), (np.str_('""Whistle""'), 0.106107696890831)]"
nn01a_20180929_000000_segment_4404.wav,"[(np.str_('""Mouse""'), 0.1999002993106842), (np.str_('""Animal""'), 0.1797500103712082), (np.str_('""Bird""'), 0.05965191870927811), (np.str_('""Outside'), 0.04136591777205467), (np.str_('""Vehicle""'), 0.04121759161353111)]"
nn01a_20180929_000000_segment_4405.wav,"[(np.str_('""Animal""'), 0.2796346843242645), (np.str_('""Mouse""'), 0.19182980060577393), (np.str_('""Patter""'), 0.15623557567596436), (np.str_('""Rodents'), 0.0898929163813591), (np.str_('""Bird""'), 0.07631859183311462)]"
nn01a_20180929_000000_segment_4406.wav,"[(np.str_('""Animal""'), 0.1985577791929245), (np.str_('""Patter""'), 0.12752853333950043), (np.str_('""Mouse""'), 0.11658748984336853), (np.str_('""Vehicle""'), 0.0669163390994072), (np.str_('""Speech""'), 0.06361275166273117)]"
nn01a_20180929_000000_segment_4407.wav,"[(np.str_('""Animal""'), 0.21833276748657227), (np.str_('""Mouse""'), 0.1743609756231308), (np.str_('""Patter""'), 0.07785747945308685), (np.str_('""Bird""'), 0.06536823511123657), (np.str_('""Rodents'), 0.06232362240552902)]"
nn01a_20180929_000000_segment_4408.wav,"[(np.str_('""Animal""'), 0.2306128740310669), (np.str_('""Mouse""'), 0.17803168296813965), (np.str_('""Tick""'), 0.10673613101243973), (np.str_('""Tick-tock""'), 0.10514146834611893), (np.str_('""Patter""'), 0.08801146596670151)]"
nn01a_20180929_000000_segment_4409.wav,"[(np.str_('""Mouse""'), 0.28756043314933777), (np.str_('""Animal""'), 0.2500790059566498), (np.str_('""Bird""'), 0.1251707822084427), (np.str_('""Rodents'), 0.12045227736234665), (np.str_('""Patter""'), 0.09303965419530869)]"
nn01a_20180929_000000_segment_441.wav,"[(np.str_('""Vehicle""'), 0.13908147811889648), (np.str_('""Animal""'), 0.07839135825634003), (np.str_('""Train""'), 0.07459443807601929), (np.str_('""Outside'), 0.06865786761045456), (np.str_('""Cricket""'), 0.06409520655870438)]"
nn01a_20180929_000000_segment_4410.wav,"[(np.str_('""Environmental noise""'), 0.30067092180252075), (np.str_('""Animal""'), 0.2263655960559845), (np.str_('""Bird""'), 0.2211609184741974), (np.str_('""Bird vocalization'), 0.13279561698436737), (np.str_('""Insect""'), 0.10719895362854004)]"
nn01a_20180929_000000_segment_4411.wav,"[(np.str_('""Bird""'), 0.24854125082492828), (np.str_('""Environmental noise""'), 0.24099616706371307), (np.str_('""Bird vocalization'), 0.16360893845558167), (np.str_('""Animal""'), 0.1628008782863617), (np.str_('""Chirp'), 0.13113375008106232)]"
nn01a_20180929_000000_segment_4412.wav,"[(np.str_('""Environmental noise""'), 0.21476814150810242), (np.str_('""Bird""'), 0.20073288679122925), (np.str_('""Cricket""'), 0.19846870005130768), (np.str_('""Insect""'), 0.18980419635772705), (np.str_('""Animal""'), 0.17929776012897491)]"
nn01a_20180929_000000_segment_4413.wav,"[(np.str_('""Environmental noise""'), 0.24221858382225037), (np.str_('""Bird""'), 0.23731514811515808), (np.str_('""Animal""'), 0.17564469575881958), (np.str_('""Bird vocalization'), 0.14342203736305237), (np.str_('""Chirp'), 0.10709097236394882)]"
nn01a_20180929_000000_segment_4414.wav,"[(np.str_('""Environmental noise""'), 0.28831788897514343), (np.str_('""Bird""'), 0.2495650202035904), (np.str_('""Bird vocalization'), 0.1997404247522354), (np.str_('""Animal""'), 0.15369930863380432), (np.str_('""Chirp'), 0.14897595345973969)]"
nn01a_20180929_000000_segment_4415.wav,"[(np.str_('""Bird""'), 0.2576722502708435), (np.str_('""Bird vocalization'), 0.17634975910186768), (np.str_('""Animal""'), 0.1670667976140976), (np.str_('""Environmental noise""'), 0.1523962765932083), (np.str_('""Chirp'), 0.144318088889122)]"
nn01a_20180929_000000_segment_4416.wav,"[(np.str_('""Environmental noise""'), 0.28085777163505554), (np.str_('""Bird""'), 0.23543591797351837), (np.str_('""Animal""'), 0.194107785820961), (np.str_('""Bird vocalization'), 0.1528550088405609), (np.str_('""Chirp'), 0.10168727487325668)]"
nn01a_20180929_000000_segment_4417.wav,"[(np.str_('""Cricket""'), 0.2075996696949005), (np.str_('""Animal""'), 0.19878163933753967), (np.str_('""Insect""'), 0.18379005789756775), (np.str_('""Bird""'), 0.17514324188232422), (np.str_('""Mouse""'), 0.1673060655593872)]"
nn01a_20180929_000000_segment_4418.wav,"[(np.str_('""Bird""'), 0.20958542823791504), (np.str_('""Environmental noise""'), 0.20588499307632446), (np.str_('""Animal""'), 0.1935967653989792), (np.str_('""Insect""'), 0.1382426619529724), (np.str_('""Cricket""'), 0.11959528177976608)]"
nn01a_20180929_000000_segment_4419.wav,"[(np.str_('""Environmental noise""'), 0.33001071214675903), (np.str_('""Bird""'), 0.20218224823474884), (np.str_('""Animal""'), 0.19635072350502014), (np.str_('""Insect""'), 0.12127260863780975), (np.str_('""Outside'), 0.11553224921226501)]"
